area_code,cell_code,X,Y,Z,Status
M00,M01-35-S4,18,3,4,enable
M00,M01-36-P1,18,4,1,enable
M00,M01-36-S2,18,4,2,enable
M00,M01-36-S3,18,4,3,enable
M00,M01-36-S4,18,4,4,enable
M00,M02-01-P1,1,5,1,enable
M00,M02-01-P2,1,5,2,enable
M00,M02-01-S2,1,5,2,enable
M00,M02-01-S3,1,5,3,enable
M00,M02-01-S4,1,5,4,enable
M00,M02-02-P1,1,6,1,enable
M00,M02-02-P2,1,6,2,enable
M00,M02-02-S2,1,6,2,enable
M00,M02-02-S3,1,6,3,enable
M00,M02-02-S4,1,6,4,enable
M00,M02-03-P1,2,5,1,enable
M00,M02-03-P2,2,5,2,enable
M00,M02-03-S2,2,5,2,enable
M00,M02-03-S3,2,5,3,enable
M00,M02-03-S4,2,5,4,enable
M00,M02-04-P1,2,6,1,enable
M00,M02-04-P2,2,6,2,enable
M00,M02-04-S2,2,6,2,enable
M00,M02-04-S3,2,6,3,enable
M00,M02-04-S4,2,6,4,enable
M00,M02-05-P1,3,5,1,enable
M00,M02-05-P2,3,5,2,enable
M00,M02-05-S2,3,5,2,enable
M00,M02-05-S3,3,5,3,enable
M00,M02-05-S4,3,5,4,enable
M00,M02-06-P1,3,6,1,enable
M00,M02-06-P2,3,6,2,enable
M00,M02-06-S2,3,6,2,enable
M00,M02-06-S3,3,6,3,enable
M00,M02-06-S4,3,6,4,enable
M00,M02-07-P1,4,5,1,enable
M00,M02-07-P2,4,5,2,enable
M00,M02-07-S2,4,5,2,enable
M00,M02-07-S3,4,5,3,enable
M00,M02-07-S4,4,5,4,enable
M00,M02-08-P1,4,6,1,enable
M00,M02-08-P2,4,6,2,enable
M00,M02-08-S2,4,6,2,enable
M00,M02-08-S3,4,6,3,enable
M00,M02-08-S4,4,6,4,enable
M00,M02-09-P1,5,5,1,enable
M00,M02-09-P2,5,5,2,enable
M00,M02-09-S2,5,5,2,enable
M00,M02-09-S3,5,5,3,enable
M00,M02-09-S4,5,5,4,enable
M00,M02-10-P1,5,6,1,enable
M00,M02-10-P2,5,6,2,enable
M00,M02-10-S2,5,6,2,enable
M00,M02-10-S3,5,6,3,enable
M00,M02-10-S4,5,6,4,enable
M00,M02-11-P1,6,5,1,enable
M00,M02-11-P2,6,5,2,enable
M00,M02-11-S2,6,5,2,enable
M00,M02-11-S3,6,5,3,enable
M00,M02-11-S4,6,5,4,enable
M00,M02-12-P1,6,6,1,enable
M00,M02-12-P2,6,6,2,enable
M00,M02-12-S2,6,6,2,enable
M00,M02-12-S3,6,6,3,enable
M00,M02-12-S4,6,6,4,enable
M00,M02-13-P1,7,5,1,enable
M00,M02-13-P2,7,5,2,enable
M00,M02-13-S2,7,5,2,enable
M00,M02-13-S3,7,5,3,enable
M00,M02-13-S4,7,5,4,enable
M00,M02-14-P1,7,6,1,enable
M00,M02-14-P2,7,6,2,enable
M00,M02-14-S2,7,6,2,enable
M00,M02-14-S3,7,6,3,enable
M00,M02-14-S4,7,6,4,enable
M00,M02-15-P1,8,5,1,enable
M00,M02-15-P2,8,5,2,enable
M00,M02-15-S2,8,5,2,enable
M00,M02-15-S3,8,5,3,enable
M00,M02-15-S4,8,5,4,enable
M00,M02-16-P1,8,6,1,enable
M00,M02-16-P2,8,6,2,enable
M00,M02-16-S2,8,6,2,enable
M00,M02-16-S3,8,6,3,enable
M00,M02-16-S4,8,6,4,enable
M00,M02-17-P1,9,5,1,enable
M00,M02-17-P2,9,5,2,enable
M00,M02-17-S2,9,5,2,enable
M00,M02-17-S3,9,5,3,enable
M00,M02-17-S4,9,5,4,enable
M00,M02-18-P1,9,6,1,enable
M00,M02-18-P2,9,6,2,enable
M00,M02-18-S2,9,6,2,enable
M00,M02-18-S3,9,6,3,enable
M00,M02-18-S4,9,6,4,enable
M00,M02-19-P1,10,5,1,enable
M00,M02-19-P2,10,5,2,enable
M00,M02-19-S2,10,5,2,enable
M00,M02-19-S3,10,5,3,enable
M00,M02-19-S4,10,5,4,enable
M00,M02-20-P1,10,6,1,enable
M00,M02-20-P2,10,6,2,enable
M00,M02-20-S2,10,6,2,enable
M00,M02-20-S3,10,6,3,enable
M00,M02-20-S4,10,6,4,enable
M00,M02-21-P1,11,5,1,enable
M00,M02-21-P2,11,5,2,enable
M00,M02-21-S2,11,5,2,enable
M00,M02-21-S3,11,5,3,enable
M00,M02-21-S4,11,5,4,enable
M00,M02-22-P1,11,6,1,enable
M00,M02-22-P2,11,6,2,enable
M00,M02-22-S2,11,6,2,enable
M00,M02-22-S3,11,6,3,enable
M00,M02-22-S4,11,6,4,enable
M00,M02-23-P1,12,5,1,enable
M00,M02-23-P2,12,5,2,enable
M00,M02-23-S2,12,5,2,enable
M00,M02-23-S3,12,5,3,enable
M00,M02-23-S4,12,5,4,enable
M00,M02-24-P1,12,6,1,enable
M00,M02-24-P2,12,6,2,enable
M00,M02-24-S2,12,6,2,enable
M00,M02-24-S3,12,6,3,enable
M00,M02-24-S4,12,6,4,enable
M00,M02-25-P1,13,5,1,enable
M00,M02-25-P2,13,5,2,enable
M00,M02-25-S2,13,5,2,enable
M00,M02-25-S3,13,5,3,enable
M00,M02-25-S4,13,5,4,enable
M00,M02-26-P1,13,6,1,enable
M00,M02-26-P2,13,6,2,enable
M00,M02-26-S2,13,6,2,enable
M00,M02-26-S3,13,6,3,enable
M00,M02-26-S4,13,6,4,enable
M00,M02-27-P1,14,5,1,enable
M00,M02-27-P2,14,5,2,enable
M00,M02-27-S2,14,5,2,enable
M00,M02-27-S3,14,5,3,enable
M00,M02-27-S4,14,5,4,enable
M00,M02-28-P1,14,6,1,enable
M00,M02-28-P2,14,6,2,enable
M00,M02-28-S2,14,6,2,enable
M00,M02-28-S3,14,6,3,enable
M00,M02-28-S4,14,6,4,enable
M00,M02-29-P1,15,5,1,enable
M00,M02-29-S2,15,5,2,enable
M00,M02-29-S3,15,5,3,enable
M00,M02-29-S4,15,5,4,enable
M00,M02-30-P1,15,6,1,enable
M00,M02-30-S2,15,6,2,enable
M00,M02-30-S3,15,6,3,enable
M00,M02-30-S4,15,6,4,enable
M00,M02-31-P1,16,5,1,enable
M00,M02-31-S2,16,5,2,enable
M00,M02-31-S3,16,5,3,enable
M00,M02-31-S4,16,5,4,enable
M00,M02-32-P1,16,6,1,enable
M00,M02-32-S2,16,6,2,enable
M00,M02-32-S3,16,6,3,enable
M00,M02-32-S4,16,6,4,enable
M00,M02-33-P1,17,5,1,enable
M00,M02-33-S2,17,5,2,enable
M00,M02-33-S3,17,5,3,enable
M00,M02-33-S4,17,5,4,enable
M00,M02-34-P1,17,6,1,enable
M00,M02-34-S2,17,6,2,enable
M00,M02-34-S3,17,6,3,enable
M00,M02-34-S4,17,6,4,enable
M00,M02-35-P1,18,5,1,enable
M00,M02-35-S2,18,5,2,enable
M00,M02-35-S3,18,5,3,enable
M00,M02-35-S4,18,5,4,enable
M00,M02-36-P1,18,6,1,enable
M00,M02-36-S2,18,6,2,enable
M00,M02-36-S3,18,6,3,enable
M00,M02-36-S4,18,6,4,enable
M00,M03-01-P1,1,7,1,enable
M00,M03-01-P2,1,7,2,enable
M00,M03-01-S2,1,7,2,enable
M00,M03-01-S3,1,7,3,enable
M00,M03-01-S4,1,7,4,enable
M00,M03-02-P1,1,8,1,enable
M00,M03-02-P2,1,8,2,enable
M00,M03-02-S2,1,8,2,enable
M00,M03-02-S3,1,8,3,enable
M00,M03-02-S4,1,8,4,enable
M00,M03-03-P1,2,7,1,enable
M00,M03-03-P2,2,7,2,enable
M00,M03-03-S2,2,7,2,enable
M00,M03-03-S3,2,7,3,enable
M00,M03-03-S4,2,7,4,enable
M00,M03-04-P1,2,8,1,enable
M00,M03-04-P2,2,8,2,enable
M00,M03-04-S2,2,8,2,enable
M00,M03-04-S3,2,8,3,enable
M00,M03-04-S4,2,8,4,enable
M00,M03-05-P1,3,7,1,enable
M00,M03-05-P2,3,7,2,enable
M00,M03-05-S2,3,7,2,enable
M00,M03-05-S3,3,7,3,enable
M00,M03-05-S4,3,7,4,enable
M00,M03-06-P1,3,8,1,enable
M00,M03-06-P2,3,8,2,enable
M00,M03-06-S2,3,8,2,enable
M00,M03-06-S3,3,8,3,enable
M00,M03-06-S4,3,8,4,enable
M00,M03-07-P1,4,7,1,enable
M00,M03-07-P2,4,7,2,enable
M00,M03-07-S2,4,7,2,enable
M00,M03-07-S3,4,7,3,enable
M00,M03-07-S4,4,7,4,enable
M00,M03-08-P1,4,8,1,enable
M00,M03-08-P2,4,8,2,enable
M00,M03-08-S2,4,8,2,enable
M00,M03-08-S3,4,8,3,enable
M00,M03-08-S4,4,8,4,enable
M00,M03-09-P1,5,7,1,enable
M00,M03-09-P2,5,7,2,enable
M00,M03-09-S2,5,7,2,enable
M00,M03-09-S3,5,7,3,enable
M00,M03-09-S4,5,7,4,enable
M00,M03-10-P1,5,8,1,enable
M00,M03-10-P2,5,8,2,enable
M00,M03-10-S2,5,8,2,enable
M00,M03-10-S3,5,8,3,enable
M00,M03-10-S4,5,8,4,enable
M00,M03-11-P1,6,7,1,enable
M00,M03-11-P2,6,7,2,enable
M00,M03-11-S2,6,7,2,enable
M00,M03-11-S3,6,7,3,enable
M00,M03-11-S4,6,7,4,enable
M00,M03-12-P1,6,8,1,enable
M00,M03-12-P2,6,8,2,enable
M00,M03-12-S2,6,8,2,enable
M00,M03-12-S3,6,8,3,enable
M00,M03-12-S4,6,8,4,enable
M00,M03-13-P1,7,7,1,enable
M00,M03-13-P2,7,7,2,enable
M00,M03-13-S2,7,7,2,enable
M00,M03-13-S3,7,7,3,enable
M00,M03-13-S4,7,7,4,enable
M00,M03-14-P1,7,8,1,enable
M00,M03-14-P2,7,8,2,enable
M00,M03-14-S2,7,8,2,enable
M00,M03-14-S3,7,8,3,enable
M00,M03-14-S4,7,8,4,enable
M00,M03-15-P1,8,7,1,enable
M00,M03-15-P2,8,7,2,enable
M00,M03-15-S2,8,7,2,enable
M00,M03-15-S3,8,7,3,enable
M00,M03-15-S4,8,7,4,enable
M00,M03-16-P1,8,8,1,enable
M00,M03-16-P2,8,8,2,enable
M00,M03-16-S2,8,8,2,enable
M00,M03-16-S3,8,8,3,enable
M00,M03-16-S4,8,8,4,enable
M00,M03-17-P1,9,7,1,enable
M00,M03-17-P2,9,7,2,enable
M00,M03-17-S2,9,7,2,enable
M00,M03-17-S3,9,7,3,enable
M00,M03-17-S4,9,7,4,enable
M00,M03-18-P1,9,8,1,enable
M00,M03-18-P2,9,8,2,enable
M00,M03-18-S2,9,8,2,enable
M00,M03-18-S3,9,8,3,enable
M00,M03-18-S4,9,8,4,enable
M00,M03-19-P1,10,7,1,enable
M00,M03-19-P2,10,7,2,enable
M00,M03-19-S2,10,7,2,enable
M00,M03-19-S3,10,7,3,enable
M00,M03-19-S4,10,7,4,enable
M00,M03-20-P1,10,8,1,enable
M00,M03-20-P2,10,8,2,enable
M00,M03-20-S2,10,8,2,enable
M00,M03-20-S3,10,8,3,enable
M00,M03-20-S4,10,8,4,enable
M00,M03-21-P1,11,7,1,enable
M00,M03-21-P2,11,7,2,enable
M00,M03-21-S2,11,7,2,enable
M00,M03-21-S3,11,7,3,enable
M00,M03-21-S4,11,7,4,enable
M00,M03-22-P1,11,8,1,enable
M00,M03-22-P2,11,8,2,enable
M00,M03-22-S2,11,8,2,enable
M00,M03-22-S3,11,8,3,enable
M00,M03-22-S4,11,8,4,enable
M00,M03-23-P1,12,7,1,enable
M00,M03-23-P2,12,7,2,enable
M00,M03-23-S2,12,7,2,enable
M00,M03-23-S3,12,7,3,enable
M00,M03-23-S4,12,7,4,enable
M00,M03-24-P1,12,8,1,enable
M00,M03-24-P2,12,8,2,enable
M00,M03-24-S2,12,8,2,enable
M00,M03-24-S3,12,8,3,enable
M00,M03-24-S4,12,8,4,enable
M00,M03-25-P1,13,7,1,enable
M00,M03-25-P2,13,7,2,enable
M00,M03-25-S2,13,7,2,enable
M00,M03-25-S3,13,7,3,enable
M00,M03-25-S4,13,7,4,enable
M00,M03-26-P1,13,8,1,enable
M00,M03-26-P2,13,8,2,enable
M00,M03-26-S2,13,8,2,enable
M00,M03-26-S3,13,8,3,enable
M00,M03-26-S4,13,8,4,enable
M00,M03-27-P1,14,7,1,enable
M00,M03-27-P2,14,7,2,enable
M00,M03-27-S2,14,7,2,enable
M00,M03-27-S3,14,7,3,enable
M00,M03-27-S4,14,7,4,enable
M00,M03-28-P1,14,8,1,enable
M00,M03-28-P2,14,8,2,enable
M00,M03-28-S2,14,8,2,enable
M00,M03-28-S3,14,8,3,enable
M00,M03-28-S4,14,8,4,enable
M00,M03-29-P1,15,7,1,enable
M00,M03-29-S2,15,7,2,enable
M00,M03-29-S3,15,7,3,enable
M00,M03-29-S4,15,7,4,enable
M00,M03-30-P1,15,8,1,enable
M00,M03-30-S2,15,8,2,enable
M00,M03-30-S3,15,8,3,enable
M00,M03-30-S4,15,8,4,enable
M00,M03-31-P1,16,7,1,enable
M00,M03-31-S2,16,7,2,enable
M00,M03-31-S3,16,7,3,enable
M00,M03-31-S4,16,7,4,enable
M00,M03-32-P1,16,8,1,enable
M00,M03-32-S2,16,8,2,enable
M00,M03-32-S3,16,8,3,enable
M00,M03-32-S4,16,8,4,enable
M00,M03-33-P1,17,7,1,enable
M00,M03-33-S2,17,7,2,enable
M00,M03-33-S3,17,7,3,enable
M00,M03-33-S4,17,7,4,enable
M00,M03-34-P1,17,8,1,enable
M00,M03-34-S2,17,8,2,enable
M00,M03-34-S3,17,8,3,enable
M00,M03-34-S4,17,8,4,enable
M00,M03-35-P1,18,7,1,enable
M00,M03-35-S2,18,7,2,enable
M00,M03-35-S3,18,7,3,enable
M00,M03-35-S4,18,7,4,enable
M00,M03-36-P1,18,8,1,enable
M00,M03-36-S2,18,8,2,enable
M00,M03-36-S3,18,8,3,enable
M00,M03-36-S4,18,8,4,enable
M00,M04-01-P1,1,9,1,enable
M00,M04-01-P2,1,9,2,enable
M00,M04-01-S2,1,9,2,enable
M00,M04-01-S3,1,9,3,enable
M00,M04-01-S4,1,9,4,enable
M00,M04-02-P1,1,10,1,enable
M00,M04-02-P2,1,10,2,enable
M00,M04-02-S2,1,10,2,enable
M00,M04-02-S3,1,10,3,enable
M00,M04-02-S4,1,10,4,enable
M00,M04-03-P1,2,9,1,enable
M00,M04-03-P2,2,9,2,enable
M00,M04-03-S2,2,9,2,enable
M00,M04-03-S3,2,9,3,enable
M00,M04-03-S4,2,9,4,enable
M00,M04-04-P1,2,10,1,enable
M00,M04-04-P2,2,10,2,enable
M00,M04-04-S2,2,10,2,enable
M00,M04-04-S3,2,10,3,enable
M00,M04-04-S4,2,10,4,enable
M00,M04-05-P1,3,9,1,enable
M00,M04-05-P2,3,9,2,enable
M00,M04-05-S2,3,9,2,enable
M00,M04-05-S3,3,9,3,enable
M00,M04-05-S4,3,9,4,enable
M00,M04-06-P1,3,10,1,enable
M00,M04-06-P2,3,10,2,enable
M00,M04-06-S2,3,10,2,enable
M00,M04-06-S3,3,10,3,enable
M00,M04-06-S4,3,10,4,enable
M00,M04-07-P1,4,9,1,enable
M00,M04-07-P2,4,9,2,enable
M00,M04-07-S2,4,9,2,enable
M00,M04-07-S3,4,9,3,enable
M00,M04-07-S4,4,9,4,enable
M00,M04-08-P1,4,10,1,enable
M00,M04-08-P2,4,10,2,enable
M00,M04-08-S2,4,10,2,enable
M00,M04-08-S3,4,10,3,enable
M00,M04-08-S4,4,10,4,enable
M00,M04-09-P1,5,9,1,enable
M00,M04-09-P2,5,9,2,enable
M00,M04-09-S2,5,9,2,enable
M00,M04-09-S3,5,9,3,enable
M00,M04-09-S4,5,9,4,enable
M00,M04-10-P1,5,10,1,enable
M00,M04-10-P2,5,10,2,enable
M00,M04-10-S2,5,10,2,enable
M00,M04-10-S3,5,10,3,enable
M00,M04-10-S4,5,10,4,enable
M00,M04-11-P1,6,9,1,enable
M00,M04-11-P2,6,9,2,enable
M00,M04-11-S2,6,9,2,enable
M00,M04-11-S3,6,9,3,enable
M00,M04-11-S4,6,9,4,enable
M00,M04-12-P1,6,10,1,enable
M00,M04-12-P2,6,10,2,enable
M00,M04-12-S2,6,10,2,enable
M00,M04-12-S3,6,10,3,enable
M00,M04-12-S4,6,10,4,enable
M00,M04-13-P1,7,9,1,enable
M00,M04-13-P2,7,9,2,enable
M00,M04-13-S2,7,9,2,enable
M00,M04-13-S3,7,9,3,enable
M00,M04-13-S4,7,9,4,enable
M00,M04-14-P1,7,10,1,enable
M00,M04-14-P2,7,10,2,enable
M00,M04-14-S2,7,10,2,enable
M00,M04-14-S3,7,10,3,enable
M00,M04-14-S4,7,10,4,enable
M00,M04-15-P1,8,9,1,enable
M00,M04-15-P2,8,9,2,enable
M00,M04-15-S2,8,9,2,enable
M00,M04-15-S3,8,9,3,enable
M00,M04-15-S4,8,9,4,enable
M00,M04-16-P1,8,10,1,enable
M00,M04-16-P2,8,10,2,enable
M00,M04-16-S2,8,10,2,enable
M00,M04-16-S3,8,10,3,enable
M00,M04-16-S4,8,10,4,enable
M00,M04-17-P1,9,9,1,enable
M00,M04-17-P2,9,9,2,enable
M00,M04-17-S2,9,9,2,enable
M00,M04-17-S3,9,9,3,enable
M00,M04-17-S4,9,9,4,enable
M00,M04-18-P1,9,10,1,enable
M00,M04-18-P2,9,10,2,enable
M00,M04-18-S2,9,10,2,enable
M00,M04-18-S3,9,10,3,enable
M00,M04-18-S4,9,10,4,enable
M00,M04-19-P1,10,9,1,enable
M00,M04-19-P2,10,9,2,enable
M00,M04-19-S2,10,9,2,enable
M00,M04-19-S3,10,9,3,enable
M00,M04-19-S4,10,9,4,enable
M00,M04-20-P1,10,10,1,enable
M00,M04-20-P2,10,10,2,enable
M00,M04-20-S2,10,10,2,enable
M00,M04-20-S3,10,10,3,enable
M00,M04-20-S4,10,10,4,enable
M00,M04-21-P1,11,9,1,enable
M00,M04-21-P2,11,9,2,enable
M00,M04-21-S2,11,9,2,enable
M00,M04-21-S3,11,9,3,enable
M00,M04-21-S4,11,9,4,enable
M00,M04-22-P1,11,10,1,enable
M00,M04-22-P2,11,10,2,enable
M00,M04-22-S2,11,10,2,enable
M00,M04-22-S3,11,10,3,enable
M00,M04-22-S4,11,10,4,enable
M00,M04-23-P1,12,9,1,enable
M00,M04-23-P2,12,9,2,enable
M00,M04-23-S2,12,9,2,enable
M00,M04-23-S3,12,9,3,enable
M00,M04-23-S4,12,9,4,enable
M00,M04-24-P1,12,10,1,enable
M00,M04-24-P2,12,10,2,enable
M00,M04-24-S2,12,10,2,enable
M00,M04-24-S3,12,10,3,enable
M00,M04-24-S4,12,10,4,enable
M00,M04-25-P1,13,9,1,enable
M00,M04-25-P2,13,9,2,enable
M00,M04-25-S2,13,9,2,enable
M00,M04-25-S3,13,9,3,enable
M00,M04-25-S4,13,9,4,enable
M00,M04-26-P1,13,10,1,enable
M00,M04-26-P2,13,10,2,enable
M00,M04-26-S2,13,10,2,enable
M00,M04-26-S3,13,10,3,enable
M00,M04-26-S4,13,10,4,enable
M00,M04-27-P1,14,9,1,enable
M00,M04-27-P2,14,9,2,enable
M00,M04-27-S2,14,9,2,enable
M00,M04-27-S3,14,9,3,enable
M00,M04-27-S4,14,9,4,enable
M00,M04-28-P1,14,10,1,enable
M00,M04-28-P2,14,10,2,enable
M00,M04-28-S2,14,10,2,enable
M00,M04-28-S3,14,10,3,enable
M00,M04-28-S4,14,10,4,enable
M00,M04-29-P1,15,9,1,enable
M00,M04-29-S2,15,9,2,enable
M00,M04-29-S3,15,9,3,enable
M00,M04-29-S4,15,9,4,enable
M00,M04-30-P1,15,10,1,enable
M00,M04-30-S2,15,10,2,enable
M00,M04-30-S3,15,10,3,enable
M00,M04-30-S4,15,10,4,enable
M00,M04-31-P1,16,9,1,enable
M00,M04-31-S2,16,9,2,enable
M00,M04-31-S3,16,9,3,enable
M00,M04-31-S4,16,9,4,enable
M00,M04-32-P1,16,10,1,enable
M00,M04-32-S2,16,10,2,enable
M00,M04-32-S3,16,10,3,enable
M00,M04-32-S4,16,10,4,enable
M00,M04-33-P1,17,9,1,enable
M00,M04-33-S2,17,9,2,enable
M00,M04-33-S3,17,9,3,enable
M00,M04-33-S4,17,9,4,enable
M00,M04-34-P1,17,10,1,enable
M00,M04-34-S2,17,10,2,enable
M00,M04-34-S3,17,10,3,enable
M00,M04-34-S4,17,10,4,enable
M00,M04-35-P1,18,9,1,enable
M00,M04-35-S2,18,9,2,enable
M00,M04-35-S3,18,9,3,enable
M00,M04-35-S4,18,9,4,enable
M00,M04-36-P1,18,10,1,enable
M00,M04-36-S2,18,10,2,enable
M00,M04-36-S3,18,10,3,enable
M00,M04-36-S4,18,10,4,enable
M00,M05-01-P1,1,11,1,enable
M00,M05-01-S2,1,11,2,enable
M00,M05-01-S3,1,11,3,enable
M00,M05-01-S4,1,11,4,enable
M00,M05-02-P1,1,12,1,enable
M00,M05-02-P2,1,12,2,enable
M00,M05-02-S2,1,12,2,enable
M00,M05-02-S3,1,12,3,enable
M00,M05-02-S4,1,12,4,enable
M00,M05-03-P1,2,11,1,enable
M00,M05-03-S2,2,11,2,enable
M00,M05-03-S3,2,11,3,enable
M00,M05-03-S4,2,11,4,enable
M00,M05-04-P1,2,12,1,enable
M00,M05-04-P2,2,12,2,enable
M00,M05-04-S2,2,12,2,enable
M00,M05-04-S3,2,12,3,enable
M00,M05-04-S4,2,12,4,enable
M00,M05-05-P1,3,11,1,enable
M00,M05-05-S2,3,11,2,enable
M00,M05-05-S3,3,11,3,enable
M00,M05-05-S4,3,11,4,enable
M00,M05-06-P1,3,12,1,enable
M00,M05-06-P2,3,12,2,enable
M00,M05-06-S2,3,12,2,enable
M00,M05-06-S3,3,12,3,enable
M00,M05-06-S4,3,12,4,enable
M00,M05-07-P1,4,11,1,enable
M00,M05-07-S2,4,11,2,enable
M00,M05-07-S3,4,11,3,enable
M00,M05-07-S4,4,11,4,enable
M00,M05-08-P1,4,12,1,enable
M00,M05-08-P2,4,12,2,enable
M00,M05-08-S2,4,12,2,enable
M00,M05-08-S3,4,12,3,enable
M00,M05-08-S4,4,12,4,enable
M00,M05-09-P1,5,11,1,enable
M00,M05-09-S2,5,11,2,enable
M00,M05-09-S3,5,11,3,enable
M00,M05-09-S4,5,11,4,enable
M00,M05-10-P1,5,12,1,enable
M00,M05-10-P2,5,12,2,enable
M00,M05-10-S2,5,12,2,enable
M00,M05-10-S3,5,12,3,enable
M00,M05-10-S4,5,12,4,enable
M00,M05-11-P1,6,11,1,enable
M00,M05-11-S2,6,11,2,enable
M00,M05-11-S3,6,11,3,enable
M00,M05-11-S4,6,11,4,enable
M00,M05-12-P1,6,12,1,enable
M00,M05-12-P2,6,12,2,enable
M00,M05-12-S2,6,12,2,enable
M00,M05-12-S3,6,12,3,enable
M00,M05-12-S4,6,12,4,enable
M00,M05-13-P1,7,11,1,enable
M00,M05-13-S2,7,11,2,enable
M00,M05-13-S3,7,11,3,enable
M00,M05-13-S4,7,11,4,enable
M00,M05-14-P1,7,12,1,enable
M00,M05-14-P2,7,12,2,enable
M00,M05-14-S2,7,12,2,enable
M00,M05-14-S3,7,12,3,enable
M00,M05-14-S4,7,12,4,enable
M00,M05-15-P1,8,11,1,enable
M00,M05-15-S2,8,11,2,enable
M00,M05-15-S3,8,11,3,enable
M00,M05-15-S4,8,11,4,enable
M00,M05-16-P1,8,12,1,enable
M00,M05-16-P2,8,12,2,enable
M00,M05-16-S2,8,12,2,enable
M00,M05-16-S3,8,12,3,enable
M00,M05-16-S4,8,12,4,enable
M00,M05-17-P1,9,11,1,enable
M00,M05-17-S2,9,11,2,enable
M00,M05-17-S3,9,11,3,enable
M00,M05-17-S4,9,11,4,enable
M00,M05-18-P1,9,12,1,enable
M00,M05-18-P2,9,12,2,enable
M00,M05-18-S2,9,12,2,enable
M00,M05-18-S3,9,12,3,enable
M00,M05-18-S4,9,12,4,enable
M00,M05-19-P1,10,11,1,enable
M00,M05-19-S2,10,11,2,enable
M00,M05-19-S3,10,11,3,enable
M00,M05-19-S4,10,11,4,enable
M00,M05-20-P1,10,12,1,enable
M00,M05-20-P2,10,12,2,enable
M00,M05-20-S2,10,12,2,enable
M00,M05-20-S3,10,12,3,enable
M00,M05-20-S4,10,12,4,enable
M00,M05-21-P1,11,11,1,enable
M00,M05-21-S2,11,11,2,enable
M00,M05-21-S3,11,11,3,enable
M00,M05-21-S4,11,11,4,enable
M00,M05-22-P1,11,12,1,enable
M00,M05-22-P2,11,12,2,enable
M00,M05-22-S2,11,12,2,enable
M00,M05-22-S3,11,12,3,enable
M00,M05-22-S4,11,12,4,enable
M00,M05-23-P1,12,11,1,enable
M00,M05-23-S2,12,11,2,enable
M00,M05-23-S3,12,11,3,enable
M00,M05-23-S4,12,11,4,enable
M00,M05-24-P1,12,12,1,enable
M00,M05-24-P2,12,12,2,enable
M00,M05-24-S2,12,12,2,enable
M00,M05-24-S3,12,12,3,enable
M00,M05-24-S4,12,12,4,enable
M00,M05-25-P1,13,11,1,enable
M00,M05-25-S2,13,11,2,enable
M00,M05-25-S3,13,11,3,enable
M00,M05-25-S4,13,11,4,enable
M00,M05-26-P1,13,12,1,enable
M00,M05-26-P2,13,12,2,enable
M00,M05-26-S2,13,12,2,enable
M00,M05-26-S3,13,12,3,enable
M00,M05-26-S4,13,12,4,enable
M00,M05-27-P1,14,11,1,enable
M00,M05-27-S2,14,11,2,enable
M00,M05-27-S3,14,11,3,enable
M00,M05-27-S4,14,11,4,enable
M00,M05-28-P1,14,12,1,enable
M00,M05-28-P2,14,12,2,enable
M00,M05-28-S2,14,12,2,enable
M00,M05-28-S3,14,12,3,enable
M00,M05-28-S4,14,12,4,enable
M00,M05-29-P1,15,11,1,enable
M00,M05-29-S2,15,11,2,enable
M00,M05-29-S3,15,11,3,enable
M00,M05-29-S4,15,11,4,enable
M00,M05-30-P1,15,12,1,enable
M00,M05-30-S2,15,12,2,enable
M00,M05-30-S3,15,12,3,enable
M00,M05-30-S4,15,12,4,enable
M00,M05-31-P1,16,11,1,enable
M00,M05-31-S2,16,11,2,enable
M00,M05-31-S3,16,11,3,enable
M00,M05-31-S4,16,11,4,enable
M00,M05-32-P1,16,12,1,enable
M00,M05-32-S2,16,12,2,enable
M00,M05-32-S3,16,12,3,enable
M00,M05-32-S4,16,12,4,enable
M00,M05-33-P1,17,11,1,enable
M00,M05-33-S2,17,11,2,enable
M00,M05-33-S3,17,11,3,enable
M00,M05-33-S4,17,11,4,enable
M00,M05-34-P1,17,12,1,enable
M00,M05-34-S2,17,12,2,enable
M00,M05-34-S3,17,12,3,enable
M00,M05-34-S4,17,12,4,enable
M00,M05-35-P1,18,11,1,enable
M00,M05-35-S2,18,11,2,enable
M00,M05-35-S3,18,11,3,enable
M00,M05-35-S4,18,11,4,enable
M00,M05-36-P1,18,12,1,enable
M00,M05-36-S2,18,12,2,enable
M00,M05-36-S3,18,12,3,enable
M00,M05-36-S4,18,12,4,enable
M00,M06-01-P1,1,13,1,enable
M00,M06-01-S2,1,13,2,enable
M00,M06-01-S3,1,13,3,enable
M00,M06-01-S4,1,13,4,enable
M00,M06-02-P1,1,14,1,enable
M00,M06-02-S2,1,14,2,enable
M00,M06-02-S3,1,14,3,enable
M00,M06-02-S4,1,14,4,enable
M00,M06-03-P1,2,13,1,enable
M00,M06-03-S2,2,13,2,enable
M00,M06-03-S3,2,13,3,enable
M00,M06-03-S4,2,13,4,enable
M00,M06-04-P1,2,14,1,enable
M00,M06-04-S2,2,14,2,enable
M00,M06-04-S3,2,14,3,enable
M00,M06-04-S4,2,14,4,enable
M00,M06-05-P1,3,13,1,enable
M00,M06-05-S2,3,13,2,enable
M00,M06-05-S3,3,13,3,enable
M00,M06-05-S4,3,13,4,enable
